Field Station,Data Collection Site,Latitude,Longitude,Date,Time,Tide,Quadrat,Species Name,Species Code,Canopy cover (0-25),Substrate Cover,# per quadrat
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,24,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,27,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,0,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,12,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,15,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,18,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,21,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,24,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,27,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,0,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,12,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,15,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,18,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,21,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,24,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,27,Jonah Crab (Cancer borealis),CanborTot,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,0,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,3,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,6,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,9,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,12,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,15,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,18,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,21,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,24,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,27,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,0,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,3,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,6,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,9,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,12,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,15,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,18,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,21,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,24,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,27,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,0,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,3,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,6,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,9,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,12,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,15,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,18,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,21,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,24,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,27,Jonah Crab (male),CanborMale,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,0,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,3,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,6,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,9,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,12,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,15,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,18,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,21,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,24,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-14-2017,,Low,27,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,0,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,3,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,6,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,9,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,12,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,15,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,18,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,21,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,24,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-13-2017,,M,27,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,0,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,3,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,6,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,9,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,12,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,15,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,18,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,21,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,24,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),East,43.99055556,-68.29611111,08-12-2017,,H,27,Jonah Crab (female),CanborFem,,,0
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,0,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,3,Knotted wrack (Ascophyllum nodosum),AscoCC,1,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,6,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,9,Knotted wrack (Ascophyllum nodosum),AscoCC,4,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,12,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,15,Knotted wrack (Ascophyllum nodosum),AscoCC,2,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,18,Knotted wrack (Ascophyllum nodosum),AscoCC,11,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,21,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,24,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,27,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,0,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,3,Knotted wrack (Ascophyllum nodosum),AscoCC,6,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,6,Knotted wrack (Ascophyllum nodosum),AscoCC,16,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,9,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,12,Knotted wrack (Ascophyllum nodosum),AscoCC,25,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,15,Knotted wrack (Ascophyllum nodosum),AscoCC,13,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,18,Knotted wrack (Ascophyllum nodosum),AscoCC,25,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,21,Knotted wrack (Ascophyllum nodosum),AscoCC,14,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,24,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,27,Knotted wrack (Ascophyllum nodosum),AscoCC,1,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,0,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,3,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,6,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,9,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,12,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,15,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,18,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,21,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,24,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,27,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,0,Irish moss (Chondrus crispus),ChonCrSC,,6,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,3,Irish moss (Chondrus crispus),ChonCrSC,,25,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,6,Irish moss (Chondrus crispus),ChonCrSC,,7,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,9,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,12,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,15,Irish moss (Chondrus crispus),ChonCrSC,,2,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,18,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,21,Irish moss (Chondrus crispus),ChonCrSC,,4,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,24,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,L,27,Irish moss (Chondrus crispus),ChonCrSC,,24,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,7,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,3,Irish moss (Chondrus crispus),ChonCrSC,,16,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,6,Irish moss (Chondrus crispus),ChonCrSC,,25,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,9,Irish moss (Chondrus crispus),ChonCrSC,,4,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,12,Irish moss (Chondrus crispus),ChonCrSC,,9,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,15,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,18,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,21,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,24,Irish moss (Chondrus crispus),ChonCrSC,,19,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-13-2017,,M,27,Irish moss (Chondrus crispus),ChonCrSC,,9,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,3,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,6,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,9,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,12,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,15,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,18,Irish moss (Chondrus crispus),ChonCrSC,,0,
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,21,Irish moss (Chondrus crispus),ChonCrSC,,0,
